"index","id","name","alias","type","rating","review_count","price","location","latitude","longitude"
"2662","RIc1ZdCqulrAmgIxvzlebw","Sister's Cafe","sisters-cafe-los-angeles","bakeries","3.5",2,"3",90024,"34.0579","-118.445"
"2663","K8eEx2J3pF3b-w6EZwKY5w","VA Canteen WLA","va-canteen-wla-los-angeles","cafeteria","3",5,"1",90073,"34.0525","-118.453"
"2664","1ykmFi--XzPw9EdICqCqrA","Angolo DiVino","angolo-divino-los-angeles","italian","3",4,"3",90025,"34.0482","-118.443"
"2665","Ox6KEoJNpShHZdVhuLwRLg","Chiva Torta","chiva-torta-santa-ana","mexican","4",73,"1",92701,"33.7482","-117.864"
"2666","Qt_yWM4aVV8-kJfZMtvvzQ","Ensenada Fish Tacos","ensenada-fish-tacos-los-angeles-7","latin","3.5",2,"1",90067,"34.0614","-118.417"
"2667","yQXLREny5_aI_vKflOEF8A","Mariscos El Peri","mariscos-el-peri-los-angeles","seafood","5",3,"2",90001,"33.9692","-118.257"
"2668","1StuymR_aV7xU6yKdpk_aA","Mariscos Los Tres Animales","mariscos-los-tres-animales-los-angeles-2","mexican","5",4,"2",90061,"33.9197","-118.274"
"2669","dv2hw0jGorBRBUZ45S9rfw","One Cafe","one-cafe-los-angeles-2","cafes","3.5",3,"2",90067,"34.0588","-118.412"
"2670","VBoLqbYbc6ZOEcFAxExdCw","Alana's Coffee Roasters","alanas-coffee-roasters-los-angeles-4","coffeeroasteries","5",1,"2",90025,"34.0456","-118.451"
"2671","Wy3p95yP5mAt00rY-0WRSQ","Buffalo Express","buffalo-express-los-angeles-3","burgers","2",10,"1",90025,"34.0474","-118.444"
"2672","klHH0reWA0gfbU20s6WDhg","The Happy Inka","the-happy-inka-los-angeles-2","peruvian","3",3,"1",90067,"34.0573","-118.413"
"2673","0llEYt1ATaZNmKwqiBFC9g","Fruit Stand","fruit-stand-los-angeles-8","salad","2.5",2,"1",90024,"34.0566","-118.446"
"2674","KieUL6OaW2cjnjuQO_sKrw","Stacks Deli","stacks-deli-los-angeles","delis","3",1,"1",90095,"34.0703","-118.443"
"2675","leEGqn4xfHXVz8KdQXHOVQ","Peet's Coffee","peets-coffee-los-angeles-11","coffee","3",2,"1",90067,"34.0549","-118.413"
"2676","tMkcO88ezCmABg0P12oq9Q","Take Five","take-five-los-angeles","sandwiches","3",1,"1",90024,"34.0576","-118.446"
"2677","xN14p6FBOgz_ECSftNMXpw","Lobby Bar","lobby-bar-los-angeles-2","lounges","3",1,"3",90067,"34.0574","-118.416"
"2678","cbMKC6U_haCBhtoj_EFhmQ","Mag's Cafe","mags-cafe-los-angeles","bagels","1",1,"1",90095,"34.0659","-118.445"
"2679","FGlrO_6s47wUYlQaVdYNXQ","Mike’s Ice Cream Truck","mike-s-ice-cream-truck-san-dimas","foodtrucks","4",13,"1",91773,"34.1067","-117.803"
"2680","7Oc1xh0N6Nrrxv-eHrPj-g","Oi Asian Fusion","oi-asian-fusion-los-angeles-2","asianfusion","4.5",1007,"1",91303,"34.2024","-118.597"
"2681","VO3PfvtfLgYzyfwOOT_LvQ","Ring - Baked Tofu Donuts","ring-baked-tofu-donuts-los-angeles-2","donuts","4.5",455,"1",91303,"34.1941","-118.601"
"2682","lKGGs1E1houK2c5hYUsI4Q","Follow Your Heart Natural Foods Market & Cafe","follow-your-heart-natural-foods-market-and-cafe-canoga-park-2","healthmarkets","4.5",1322,"2",91303,"34.2014","-118.604"
"2683","aRXhjkQ71aFkUla1nfrkUQ","New York Chicken & Gyro","new-york-chicken-and-gyro-canoga-park","mediterranean","5",802,"1",91303,"34.208","-118.606"
"2684","YjtN9CzBSzcv12ZMa1IPeg","Cavaretta's Italian Deli","cavarettas-italian-deli-canoga-park","grocery","4.5",677,"2",91303,"34.2012","-118.608"
"2685","q3oMn2rmLzo8B8KilfNQvg","Pho 21","pho-21-canoga-park","vietnamese","4.5",723,"1",91303,"34.2014","-118.6"
"2686","FPxPFgqntrdx9LoyOp9Zfg","Dog Haus","dog-haus-canoga-park","hotdog","4",1016,"1",91303,"34.1883","-118.606"
"2687","QbJNQBpYanGGuzLbE-Zzwg","JOEY Woodland Hills","joey-woodland-hills-woodland-hills","newamerican","4",2101,"2",91367,"34.1862","-118.605"
"2688","FZQygQnVU1vVbhhrPcUYIQ","Panini Kabob Grill","panini-kabob-grill-woodland-hills","mediterranean","4",1056,"2",91367,"34.1872","-118.601"
"2689","_FTZtCo1FShSs5-7JbAShA","PizzaRev","pizzarev-woodland-hills","pizza","4",718,"1",91367,"34.1877","-118.598"
"2690","u4z789OMHJVpNGW9jSF3HQ","Thai Blvd Bistro","thai-blvd-bistro-canoga-park","thai","4.5",412,"2",91303,"34.1941","-118.59"
"2691","3Dbu_0-9G9JsTAnjrDR2Hw","Bella Donna Special Events & Bakery","bella-donna-special-events-and-bakery-canoga-park-2","bakeries","5",133,"2",91303,"34.2012","-118.603"
"2692","LJClyEXLzFaML3FlLROySQ","Pink Elephant","pink-elephant-canoga-park","japanese","4",579,"1",91303,"34.2013","-118.607"
"2693","McT67HUzz6vS3_vDGTxjXw","Fleming's Prime Steakhouse & Wine Bar - Woodland Hills","flemings-prime-steakhouse-and-wine-bar-woodland-hills-woodland-hills","steak","4",980,"3",91367,"34.1866","-118.606"
"2694","0bs6QS0edkc67Sx3QpWlRg","Tacos Catering LA","tacos-catering-la-los-angeles-2","catering","5",90,"2",91303,"34.199","-118.596"
"2695","UiUF9Qz9nS4a1SPOfKg5zA","Hook Burger","hook-burger-woodland-hills","burgers","4",716,"2",91367,"34.1831","-118.606"
"2696","K43bqRkPawo_d1lMtAjSCw","Blaze Fast-Fire'd Pizza","blaze-fast-fired-pizza-canoga-park","salad","4.5",292,"1",91303,"34.1903","-118.602"
"2697","KhQmJM_Jhhn4G8u2aFkyJQ","Pascal Patisserie and Cafe","pascal-patisserie-and-cafe-woodland-hills","desserts","4.5",206,"2",91367,"34.188","-118.592"
"2698","jz5uU97hKwyHCJ5Y5WB0kQ","XOC Tequila Grill","xoc-tequila-grill-los-angeles","mexican","3.5",1223,"2",91367,"34.1857","-118.605"
"2699","miUU5KbUvpbEcbqcjsk6Ew","Maggiano's Little Italy","maggianos-little-italy-woodland-hills","italian","4",1092,"2",91367,"34.1814","-118.604"
"2700","39lRkVdt9rUWg_N7BmiH5Q","Larsen's Steakhouse","larsens-steakhouse-woodland-hills-2","steak","4",542,"4",91367,"34.184","-118.605"
"2701","N2VCvPki-JN7d5fWxMmXKg","Go's Mart","gos-mart-canoga-park","sushi","4",366,"4",91303,"34.2006","-118.614"
"2702","gSGq0npKhQ63hk9xRWhUVg","Ruth's Chris Steak House","ruths-chris-steak-house-woodland-hills","steak","4",840,"3",91367,"34.1813","-118.603"
"2703","nHfT_5oodSfoVPWJRej2SA","Tacos Reyes","tacos-reyes-canoga-park","mexican","4",554,"1",91304,"34.2085","-118.606"
"2704","B7taoiCdvNVEFFgAJHWElA","Casa De Papi","casa-de-papi-canoga-park","mexican","5",176,"1",91303,"34.2006","-118.614"
"2705","a2RYTS9dc0-jsjSTWIaWmA","Gyu-Kaku Japanese BBQ","gyu-kaku-japanese-bbq-canoga-park","japanese","3.5",867,"2",91303,"34.191","-118.602"
"2706","05kdxlNsNeCL-qo4b8EoJw","Eureka!","eureka-woodland-hills","bars","4",917,"2",91367,"34.1839","-118.605"
"2707","VkEfHM7o2cC0AX0f0h-hbg","Boule de Pain by Edie's Pastries","boule-de-pain-by-edies-pastries-canoga-park","bakeries","4",324,"2",91303,"34.2019","-118.605"
"2708","qGRgpce6uc1firht4zs9Nw","Bazille at Nordstrom","bazille-at-nordstrom-canoga-park","newamerican","4.5",224,"2",91303,"34.1888","-118.603"
"2709","PEiCBdxWusSKwv-9MvhqMQ","Roy's Restaurant","roys-restaurant-woodland-hills-6","seafood","4",797,"3",91367,"34.1864","-118.606"
"2710","qyNGtMIUPcnb2jR3MZdngg","CAVA","cava-woodland-hills","mediterranean","4",472,"2",91367,"34.1843","-118.605"
"2711","-RXNsi0r8cZKoZDLvpJbWw","Taqueria El Tapatio","taqueria-el-tapatio-canoga-park","mexican","4.5",174,"1",91303,"34.2014","-118.603"
"2712","ComS8Z1am8V3960ZtSqaLA","California Fish Grill","california-fish-grill-los-angeles","seafood","4",345,"2",91367,"34.1871","-118.598"
"2713","EySxi-3v9HbhJf9FY3NNMw","The Thyme Pizzeria","the-thyme-pizzeria-winnetka-3","pizza","4.5",226,"2",91306,"34.2014","-118.579"
"2714","AoCkNZIIMMf8dUY07m5HUQ","Sara J Pastries & Cakes","sara-j-pastries-and-cakes-canoga-park","coffee","4.5",152,"2",91303,"34.2031","-118.598"
"2715","brrHf0PM-O4pMcRtkdz9GA","Tomoya Sushi & Izakaya","tomoya-sushi-and-izakaya-woodland-hills-2","japanese","4",751,"2",91367,"34.18","-118.597"
"2716","AzNmDgW_piJ2pFG1y4Ho1w","Jimmy's Famous American Tavern","jimmys-famous-american-tavern-woodland-hills-3","tradamerican","4",844,"2",91367,"34.1846","-118.605"
"2717","JPtNzSNUGAUz6n_RvuKN6A","II Fornaio","ii-fornaio-woodland-hills","pizza","4",716,"2",91367,"34.1858","-118.605"
"2718","01QDPpS_uw-FuLTOWvywHg","In-N-Out Burger","in-n-out-burger-canoga-park","hotdogs","4",329,"1",91303,"34.195","-118.606"
"2719","c2oMIvL5JZnFiHmT5qjcuw","Bistro Ka Japanese Restaurant","bistro-ka-japanese-restaurant-canoga-park-3","japanese","3.5",617,"2",91303,"34.191","-118.602"
"2720","jA27f50eDZTv4Zb8hQVhbg","Stone Oven","stone-oven-canoga-park-2","salad","4",241,"1",91303,"34.1902","-118.602"
"2721","9seQUx1EqpWjvsVXOLlEng","EMC Seafood & Raw Bar - Woodland Hills","emc-seafood-and-raw-bar-woodland-hills-woodland-hills","seafood","4",558,"2",91367,"34.1847","-118.605"
"2722","IU9cJp-dTD2lnpR8_Swfow","India Sweets & Spices","india-sweets-and-spices-canoga-park-2","indpak","4",272,"1",91303,"34.2012","-118.606"
"2723","mLO6IQzBDVqVH9SIWuocjw","The Cheesecake Factory","the-cheesecake-factory-canoga-park","desserts","3.5",1020,"2",91303,"34.1893","-118.604"
"2724","e9hpLuPvY5RhJnrfCu4mFA","Corn N' Crab","corn-n-crab-canoga-park","cajun","4",273,"2",91303,"34.2012","-118.591"
"2725","6OlDJjcUy9P8Uc3reI9vkA","Chennai Tiffins","chennai-tiffins-woodland-hills","vegetarian","4",265,"2",91367,"34.1877","-118.601"
"2726","AFOQHw6XWufaP0tNzSPJ4Q","Islands Restaurant","islands-restaurant-los-angeles-7","burgers","4.5",202,"2",91303,"34.1896","-118.604"
"2727","_zQfGEA8YBtL00Yt1kko4Q","Michael's Burger","michaels-burger-canoga-park","burgers","4",310,"1",91303,"34.2018","-118.606"
"2728","-Nm7GCU2RmGqpwGR5AaAtA","Flooky's","flookys-woodland-hills","sandwiches","4",297,"1",91367,"34.188","-118.592"
"2729","M909FC3tWt6atl45FPMJDA","Baba Sweets","baba-sweets-canoga-park","desserts","4.5",158,"1",91304,"34.208","-118.596"
"2730","wjh5TKavgtpaygdXs2XPlA","Sago Boba Shop","sago-boba-shop-canoga-park","bubbletea","4.5",124,"1",91303,"34.2031","-118.606"
"2731","TxPxUdtA0a3ZZSlKCHgTiA","The Original Pizza Cookery","the-original-pizza-cookery-woodland-hills-2","italian","4",557,"2",91367,"34.1831","-118.607"
"2732","HxygMb98Jq_2M2KOTCNbRw","Royal Delhi Palace","royal-delhi-palace-canoga-park","indpak","4",344,"1",91303,"34.2022","-118.613"
"2733","icCVKRYNm3OHevw8DzXUCw","Casey's Tavern","caseys-tavern-canoga-park","jazzandblues","4",178,"1",91303,"34.2013","-118.607"
"2734","UYRhSv_8ryGw67qHIBlr6w","Lucille's Smokehouse Bar-B-Que","lucilles-smokehouse-bar-b-que-woodland-hills","bbq","3.5",913,"2",91367,"34.1836","-118.605"
"2735","QZAxOX9hFsbpzddPuWPuBA","Lemongrass Thai-Halal Restaurant","lemongrass-thai-halal-restaurant-canoga-park","thai","4",381,"2",91303,"34.2012","-118.61"
"2736","JZLfxGbMs5qh4i2ovlRYGg","Frank's Weiler's Deli","franks-weilers-deli-canoga-park-2","delis","4",301,"2",91303,"34.1887","-118.594"
"2737","wBAIWSfTX7_BA-W3RgLQag","Henri's","henris-canoga-park","diners","3.5",283,"1",91303,"34.2013","-118.6"
"2738","wR2IEv-NTN2YJYUl_lNodw","Dragon King","dragon-king-canoga-park","chinese","3.5",220,"1",91303,"34.1941","-118.598"
"2739","ZPSDAKXsJv97UvUaNzjGWQ","Jerry's Pizza","jerrys-pizza-canoga-park","pizza","4",210,"1",91303,"34.2013","-118.607"
"2740","XK70Vm1fnC304L4dqt5-bg","Big Burrito Taqueria","big-burrito-taqueria-canoga-park","mexican","4.5",268,"1",91304,"34.2124","-118.598"
"2741","uqAhpnD4Xt8sCr-nMxEAZw","Downtown Philly Cheese Steaks","downtown-philly-cheese-steaks-woodland-hills-2","cheesesteaks","4",208,"2",91303,"34.1895","-118.606"
"2742","tE_KdgjFcyj00eitaNJKqw","Poke Bar","poke-bar-woodland-hills","poke","4",351,"2",91367,"34.1839","-118.606"
"2743","V2ejuh8yUoKIY6y1mbrMHw","Tender Greens","tender-greens-woodland-hills","salad","4",348,"2",91367,"34.1862","-118.605"
"2744","4NJ_ABoVlKPvOKHptOSsJg","BJ's Restaurant & Brewhouse","bjs-restaurant-and-brewhouse-woodland-hills","pizza","3",981,"2",91367,"34.1873","-118.597"
"2745","KzG--IWFJXqHfpgodywCwA","Morton's The Steakhouse","mortons-the-steakhouse-woodland-hills-2","steak","4",430,"4",91367,"34.1844","-118.597"
"2746","W_U5Q-pSzx6b2R8v_ZRyXQ","Bowl & Burger","bowl-and-burger-canoga-park","burgers","4",198,"1",91304,"34.2086","-118.596"
"2747","8vZMixt8dttfid8b5NvTjw","Stonefire Grill","stonefire-grill-west-hills","bbq","4",868,"2",91307,"34.1872","-118.624"
"2748","mp8DSqhSYeoFbTgfigCgqw","Mariscos Los Arcos","mariscos-los-arcos-canoga-park","mexican","4",193,"2",91303,"34.1948","-118.588"
"2749","IFrGpJYQjzocwCTVZ6hjjw","Chilenazo","chilenazo-canoga-park","latin","4",159,"1",91303,"34.2021","-118.598"
"2750","XfF0kIRtG-roE5soe2zvvw","Veggie Grill","veggie-grill-woodland-hills","vegan","4",314,"2",91367,"34.185","-118.605"
"2751","QzKAQFecOYDln9LdOuA2iQ","Bale Valley Restaurant","bale-valley-restaurant-canoga-park","vietnamese","4",264,"1",91303,"34.2018","-118.589"
"2752","NNhek1OiQs7JJbfFwaKnnQ","Ginger Thai Cuisine","ginger-thai-cuisine-canoga-park","thai","4",204,"2",91303,"34.2006","-118.614"
"2753","Z-kwZ2pFD_dFUwGHakRcWQ","SusieCakes","susiecakes-los-angeles-4","desserts","4",213,"2",91367,"34.184","-118.606"
"2754","Os6gJBb1_OYvweW9VxZqGA","Wokcano","wokcano-woodland-hills-3","chinese","3.5",831,"2",91367,"34.1851","-118.605"
"2755","ht9HrQC8QzpWj1N7UORUZA","2 Die For Sushi","2-die-for-sushi-canoga-park","sushi","3.5",483,"2",91304,"34.2089","-118.606"
"2756","Hmqh5fq41dlHWIp-JglgrQ","El Torito","el-torito-woodland-hills","mexican","3.5",757,"2",91367,"34.1805","-118.597"
"2757","75v2keQEzsaDc-jiDSXXlQ","Carniceria Rodriguez","carniceria-rodriguez-canoga-park","grocery","4.5",44,"1",91303,"34.2007","-118.599"
"2758","lTiYVpRDZG764CTxQFQg4Q","Sharky's Woodfired Mexican Grill","sharkys-woodfired-mexican-grill-woodland-hills","mexican","4",303,"2",91367,"34.1832","-118.607"
"2759","_-pGOOS_94P1eb0kubB0fA","Afters Ice Cream","afters-ice-cream-los-angeles","icecream","4.5",95,"2",91367,"34.1861","-118.605"
"2760","JFXEVYmR85hTQXuy7MjbKw","Saigon Sandwiches & Coffee","saigon-sandwiches-and-coffee-canoga-park","sandwiches","4",141,"1",91303,"34.2015","-118.589"
"2761","CIBFHEEPwU0-YqekEuxT2g","Go Greek Yogurt","go-greek-yogurt-woodland-hills","icecream","4",148,"1",91367,"34.1841","-118.605"
"2762","Hboco69twVuBD8gDQ8IDAA","Royal Orchid","royal-orchid-woodland-hills-2","chinese","4",199,"2",91367,"34.1881","-118.592"
"2763","SDjeqn5rlfwto5y4i-QPBw","K's Bronx Pizzeria & Italian","ks-bronx-pizzeria-and-italian-canoga-park","pizza","4",211,"1",91303,"34.2015","-118.611"
"2764","Uxr63wQ6fVQtSWkfN-MdYQ","Sushi Katsu-Ya Woodland Hills","sushi-katsu-ya-woodland-hills-woodland-hills","sushi","3.5",304,"2",91367,"34.1833","-118.606"
"2765","HMma89LGka7YhxaNzHXQ9g","Casa De Tacos","casa-de-tacos-canoga-park","mexican","3.5",195,"1",91303,"34.2033","-118.605"
"2766","y2swvB-EAGscVKG2lSYcHw","Sweetfin Poké","sweetfin-poké-woodland-hills","poke","3.5",273,"2",91367,"34.1841","-118.605"
"2767","6EuXB0xrWZLeviUTPvrJYQ","DAVIDsTEA","davidstea-los-angeles-2","coffee","4.5",73,"2",91367,"34.1854","-118.605"
"2768","tLXig5u5noANMMwT1K5vSw","Instant Replay","instant-replay-canoga-park","divebars","4",105,"1",91304,"34.2084","-118.606"
"2769","yetvcj1FKjfpcHo1oyrxJw","Tikka Grill","tikka-grill-west-hills-8","mediterranean","4",281,"1",91307,"34.1936","-118.624"
"2770","eDi_Nl40RmAfxB0LpQmA8A","Szechwan Inn Chinese Restaurant","szechwan-inn-chinese-restaurant-canoga-park","chinese","3.5",213,"2",91303,"34.2018","-118.613"
"2771","3lbDx-0_9ekMc1_On3lUPQ","NM Cafe","nm-cafe-canoga-park","newamerican","4",78,"2",91303,"34.19","-118.605"
"2772","Q5DS9wGzUSubQ7qkNKoaYQ","California Pizza Kitchen at Topanga","california-pizza-kitchen-at-topanga-canoga-park","pizza","3",414,"2",91303,"34.1899","-118.603"
"2773","iaTkU1W8r2Ubv6ZzRUT2nA","Sloan's Ice Cream","sloans-ice-cream-los-angeles-4","icecream","3.5",262,"2",91367,"34.1843","-118.605"
"2774","Be7tTsmW-lFI8jM1wrrbnw","Royal Donuts","royal-donuts-canoga-park","donuts","5",28,"1",91303,"34.1941","-118.607"
"2775","WMRkWIeBzlbCc248x3WAJg","German Cold Cuts International","german-cold-cuts-international-wodland-hills-2","delis","4.5",103,"1",91367,"34.1799","-118.606"
"2776","GOhWJuojTbKytcXief2elw","Scotland Yard","scotland-yard-canoga-park","pubs","3.5",147,"1",91303,"34.2012","-118.607"
"2777","asJolPAoaGQShzhNXy9Fdg","Pressed Juicery","pressed-juicery-woodland-hills","juicebars","4",97,"2",91367,"34.184","-118.605"
"2778","roXfrEPbOau7o1u4M2TVKw","Andy's Submarine Sandwich's","andys-submarine-sandwichs-canoga-park-2","sandwiches","4",55,"1",91303,"34.2014","-118.596"
"2779","cSjKD13FB0W97-3h5T6IZQ","Fratelli's New York Pizza","fratellis-new-york-pizza-woodland-hills-5","pizza","4",237,"2",91367,"34.18","-118.591"
"2780","KzBE3_zIAe_w9CCAU6aepA","Taqueria El Tapatio","taqueria-el-tapatio-woodland-hills-2","mexican","3.5",483,"1",91367,"34.1861","-118.624"
"2781","YEHV6RQqO2VsUZmlNF66cg","West Hills Pizza Company","west-hills-pizza-company-west-hills","pizza","4",234,"2",91307,"34.2076","-118.624"
"2782","pTr1mVsvom3h5BmcsZTEVQ","Sumo Asian Buffet & Grill","sumo-asian-buffet-and-grill-woodland-hills","buffets","3.5",256,"2",91367,"34.1872","-118.601"
"2783","I6ZW-CaeVxkpzUlWkpgYig","Tommy's Original World Famous Hamburgers","tommys-original-world-famous-hamburgers-canoga-park-2","burgers","3.5",177,"1",91308,"34.2022","-118.606"
"2784","KtmCUFeihsu-7AJv7HzAuA","The Slaw Dogs","the-slaw-dogs-woodland-hills-2","hotdog","4",141,"1",91367,"34.1834","-118.605"
"2785","ITQQcmrHfkMD_bJ0bylF9A","Little Siam Restaurant","little-siam-restaurant-west-hills","thai","4",207,"2",91304,"34.2084","-118.624"
"2786","lLtgmC8M56GLXMDKPzbZ8A","El Taco Llama","el-taco-llama-canoga-park","mexican","3.5",175,"1",91303,"34.2081","-118.606"
"2787","-41r084aWhdahoHS8IDlWA","Poco's Mexican Restaurant","pocos-mexican-restaurant-canoga-park","mexican","4",112,"2",91303,"34.2015","-118.589"
"2788","dQKVAiQ26GdTPvOQi1J8RA","TacosWay","tacosway-los-angeles-3","mexican","3.5",144,"2",91303,"34.2008","-118.601"
"2789","zFJYKTprSig0wC_VwV30vw","Red Robin Gourmet Burgers","red-robin-gourmet-burgers-canoga-park","burgers","3",258,"2",91303,"34.1912","-118.604"
"2790","F0R_flSj-Un6vI4LtAbeOw","Corner Bakery Cafe","corner-bakery-cafe-woodland-hills","sandwiches","3.5",282,"2",91367,"34.1817","-118.604"
"2791","6gUkFU-nEPS3-pWA7U9sYg","Great China Express","great-china-express-canoga-park","chinese","4",87,"1",91303,"34.1946","-118.588"
"2792","wUMcxEXo2xf1K2vXbI3doA","Tacos Alvarado","tacos-alvarado-los-angeles","mexican","4.5",42,"1",91306,"34.2005","-118.586"
"2793","K6YR6eHLeKne8bvRBDkj8g","Tacos Mi Lindo Guanajuato","tacos-mi-lindo-guanajuato-los-angeles","streetvendors","4.5",42,"1",91303,"34.201","-118.604"
"2794","vznC9QqMQsZNj0BO-Db6Zg","It's Boba Time","its-boba-time-canoga-park","cafes","3",208,"1",91303,"34.1911","-118.603"
"2795","UI3fCNldQ1v4G6X5eDWUGw","Topz Burger","topz-burger-canoga-park","burgers","3.5",185,"1",91303,"34.1888","-118.597"
"2796","oWCKABCFw3_wGI-1Epwp7w","Tacos Yahualica","tacos-yahualica-los-angeles","tacos","4.5",35,"1",91303,"34.1941","-118.59"
"2797","8AE9bB1aM1k9O4y-EXwJCQ","La Vaca Brazilian Grill","la-vaca-brazilian-grill-canoga-park","brazilian","3.5",153,"2",91303,"34.1908","-118.604"
"2798","AWMK9lH0INgiviMDrGruIw","Jolly Donuts","jolly-donuts-canoga-park","donuts","4",64,"1",91303,"34.2024","-118.606"
"2799","vdq5ECTWJ2ZWlTribzwZgQ","Nordstrom Ebar Artisan Coffee","nordstrom-ebar-artisan-coffee-canoga-park","coffee","4",50,"1",91303,"34.1896","-118.602"
"2800","1NfZpzbWuBYMAutmj2WGNg","Mahalo Poke","mahalo-poke-canoga-park","seafood","3.5",126,"2",91303,"34.1906","-118.604"
"2801","hee1__R7mvB-AYb7Rdv3cA","Trejo's Cantina - Woodland Hills","trejos-cantina-woodland-hills-woodland-hills","mexican","3.5",379,"2",91367,"34.1787","-118.6"
"2802","D4cP94o6GofuGDwhoP1xSQ","Stars Drive-In","stars-drive-in-winnetka","burgers","3.5",187,"1",91306,"34.2014","-118.579"
"2803","o5RJUFQJgVhaFRtZpzCfxA","P.F. Chang's","p-f-changs-woodland-hills-3","chinese","3",599,"2",91367,"34.1796","-118.604"
"2804","_cskaJuklJHUcFtJjY_FHQ","Le Pain Quotidien","le-pain-quotidien-woodland-hills","coffee","3.5",221,"2",91367,"34.1847","-118.605"
"2805","t5M5X2TzaqxCStGxTH9odg","Alborz Restaurant","alborz-restaurant-woodland-hills","mideastern","4",209,"2",91399,"34.1794","-118.624"
"2806","4FwxJK16GwufPSWUhvHydQ","Nico's Family Restaurant","nicos-family-restaurant-west-hills","tradamerican","3.5",186,"2",91307,"34.2005","-118.615"
"2807","7nak6HTA3OU1lv4-IogOlw","JG's Nipa Hut","jgs-nipa-hut-canoga-park","filipino","3.5",119,"1",91303,"34.2008","-118.609"
"2808","pFxnmEiOY-yFtyaImiSuTA","Red Lobster","red-lobster-canoga-park","seafood","3",480,"2",91307,"34.1934","-118.624"
"2809","sMpRCoCp_hUxb63AigiJRA","Potato Corner","potato-corner-canoga-park-2","gourmet","3.5",100,"1",91303,"34.1903","-118.603"
"2810","Lei3ihk67-HTv7YuVK29cw","Pierre's Cakes","pierres-cakes-winnetka","bakeries","4.5",51,"2",91306,"34.2015","-118.578"
"2811","_vWX8JUNHCdqQ7m3E_m6Pg","Halo Top Ice Cream Scoop Shop","halo-top-ice-cream-scoop-shop-los-angeles-2","icecream","3.5",78,"1",91303,"34.1904","-118.603"
"2812","5xWFFhCFBWfvibHBjyyIsQ","Señor Grandes Fresh Mexican Grill","señor-grandes-fresh-mexican-grill-woodland-hills-2","mexican","3",165,"1",91367,"34.1879","-118.599"
"2813","7FiYto24kmixC-zSM7hFlg","California Bowl Teriyaki Sushi","california-bowl-teriyaki-sushi-woodland-hills","sushi","3.5",127,"2",91367,"34.1882","-118.592"
"2814","XrySuz6qrI9pTQUVviEgzA","Pho Hoan My","pho-hoan-my-los-angeles-5","vietnamese","4.5",44,"1",91306,"34.2009","-118.58"
"2815","AMwLgSpIFWG_fLbwynA96Q","Grand Bawarchi","grand-bawarchi-canoga-park","indpak","3.5",88,"2",91303,"34.2025","-118.606"
"2816","QPGbePOaX4QaE3PHKs3lzw","TGI Fridays","tgi-fridays-woodland-hills","tradamerican","3",502,"2",91367,"34.178","-118.598"
"2817","8m2h9a1D_va4dW6qsmWcRA","Suburban Pie & Treats","suburban-pie-and-treats-woodland-hills-2","desserts","5",25,"2",91367,"34.1814","-118.606"
"2818","aLUO2hRMSE7qYMv2E5TOtA","Weiler's West Hills Deli","weilers-west-hills-deli-canoga-park-2","delis","3.5",168,"2",91303,"34.2018","-118.613"
"2819","xjiQ-C7UmOo9QaQNQ5SRYw","Churros La Paloma","churros-la-paloma-canoga-park","foodstands","4.5",21,"1",91303,"34.2011","-118.589"
"2820","APsxMsr_5kEnsSsSPHjgnQ","350 Pho","350-pho-san-fernando-valley","vietnamese","3",131,"1",91303,"34.1903","-118.603"
"2821","OMzZ2AJbENB7IToDauCxrA","Olive Garden Italian Restaurant","olive-garden-italian-restaurant-west-hills","italian","3.5",340,"2",91307,"34.1883","-118.624"
"2822","vdmNu_I2bnNyIUlkOmfcFQ","Umai Savory Hot Dogs","umai-savory-hot-dogs-canoga-park","hotdog","4",39,"1",91303,"34.191","-118.604"
"2823","x7rZpegHm__heGgmR520mA","Paradise Biryani Pointe","paradise-biryani-pointe-canoga-park","indpak","3",145,"2",91303,"34.2022","-118.606"
"2824","s8gNlX2ZEKITFluhfSeikA","Arby's","arbys-canoga-park","hotdogs","3.5",67,"1",91303,"34.1979","-118.607"
"2825","7qCwQSjqHZ8vjwnBdvOTxQ","Togo’s Sandwiches","togo-s-sandwiches-woodland-hills","sandwiches","3.5",87,"1",91367,"34.1877","-118.601"
"2826","0JBI-LPhqz9gl7ABDigxBA","El Gallo Giro","el-gallo-giro-los-angeles-3","mexican","3",122,"1",91303,"34.2011","-118.589"
"2827","feTm7uGVSt8d556HmwpgnQ","Wingstop","wingstop-canoga-park","chicken_wings","2.5",254,"2",91303,"34.1946","-118.588"
"2828","oyyG136qf7vPCkFMvyQ9Zw","Starbucks","starbucks-woodland-hills-5","coffee","3.5",106,"2",91367,"34.1789","-118.597"
"2829","pMy4aKXzSPIHv0ak53RbMw","Panera Bread","panera-bread-woodland-hills-2","soup","3",130,"1",91367,"34.1863","-118.605"
"2830","zWCkLnYvnWPbxEqDJvLvPQ","Starbucks","starbucks-woodland-hills-8","coffee","3",113,"1",91367,"34.1878","-118.599"
"2831","sVKUb923HhmRHIgkA8ncPQ","Valentino's New York Pizza","valentinos-new-york-pizza-winnetka-2","pizza","3.5",114,"1",91306,"34.2006","-118.58"
"2832","zXpt4OIIxAYrYxyTOxstqw","Bluebird Ice Creamery","bluebird-ice-creamery-los-angeles-3","icecream","5",22,"2",91367,"34.1788","-118.606"
